vessel_a_mmsi,vessel_b_mmsi,vessel_a_name,vessel_b_name,zone,overlap_start,overlap_end,overlap_seconds,overlap_hours,avg_distance_nm,min_distance_nm,vessel_a_avg_speed,vessel_b_avg_speed,vessel_a_draught_change,vessel_b_draught_change,sts_score
636025820.0,241352000.0,NILA LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.23011102064203,110.22980334703409,,,,,0.55
636025820.0,241414000.0,NILA LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,83.59253022427937,79.23162479642235,,,,,0.55
636025820.0,256056000.0,NILA LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,114.2241791788825,114.21756819697733,,,,,0.55
636025820.0,310495000.0,NILA LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.0061909731192,118.00602892300729,,,,,0.55
636025820.0,310779000.0,NILA LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.81276741015985,118.81022082525986,,,,,0.55
636025820.0,310806000.0,NILA LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.1549972521528,118.11149507097517,,,,,0.55
636025820.0,311000185.0,NILA LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.27124210055014,116.08439841199011,,,,,0.55
232006298.0,620800330.0,BRITISH CONTRIBUTOR LNG,TEAK LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,120.70616457083287,120.70416425097525,,,,,0.55
636025820.0,311001874.0,NILA LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.507715803960257,7.507715803960259,,,,,0.55
636025820.0,431778000.0,NILA LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.14368910463844,110.14300414906351,,,,,0.55
636025820.0,477732500.0,NILA LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,133.35524509860429,133.351488343326,,,,,0.55
636025820.0,525114138.0,NILA LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,143.57729863049653,143.57729863049656,,,,,0.55
636025820.0,525701066.0,NILA LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.13648125573907,110.13648125573908,,,,,0.55
636025820.0,525901876.0,NILA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,128.8930569131423,128.89305691314226,,,,,0.55
636025820.0,533130753.0,NILA LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,137.61853200492934,137.6179688460666,,,,,0.55
636025820.0,372307000.0,NILA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,170.45128333700404,170.45128333700404,,,,,0.55
636025820.0,654311424.0,NILA LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.028163106108142,9.028163106108144,,,,,0.55
636025820.0,538002921.0,NILA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,333.85775512111184,333.8577551211118,,,,,0.55
232006298.0,636023905.0,BRITISH CONTRIBUTOR LNG,KLNGTP OCEANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,121.9880117334696,121.9860100062842,,,,,0.55
533920000.0,241352000.0,PUTERI MUTIARA SATU LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.48766788888234,110.4873601796289,,,,,0.55
533920000.0,241414000.0,PUTERI MUTIARA SATU LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,83.84827616169554,79.48739781258868,,,,,0.55
533920000.0,256056000.0,PUTERI MUTIARA SATU LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,114.48111548037916,114.47450475413517,,,,,0.55
533920000.0,310495000.0,PUTERI MUTIARA SATU LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.26305751677232,118.26289539922652,,,,,0.55
533920000.0,310779000.0,PUTERI MUTIARA SATU LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.06965908672915,119.06711133284215,,,,,0.55
533920000.0,310806000.0,PUTERI MUTIARA SATU LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.41188544092368,118.36839733693658,,,,,0.55
533920000.0,311000185.0,PUTERI MUTIARA SATU LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,116.52814429636219,116.34129466326985,,,,,0.55
232006298.0,538011214.0,BRITISH CONTRIBUTOR LNG,FUJI LNG LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.699765587849875,5.697754047824722,,,,,0.55
533920000.0,311001874.0,PUTERI MUTIARA SATU LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.269822185586743,7.269822185586741,,,,,0.55
533920000.0,431778000.0,PUTERI MUTIARA SATU LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.4012625501705,110.40057751831216,,,,,0.55
533920000.0,477732500.0,PUTERI MUTIARA SATU LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,133.40242835208883,133.39863971013958,,,,,0.55
533920000.0,525114138.0,PUTERI MUTIARA SATU LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,143.83505618126966,143.83505618126966,,,,,0.55
533920000.0,525701066.0,PUTERI MUTIARA SATU LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,110.39404684386197,110.39404684386196,,,,,0.55
533920000.0,525901876.0,PUTERI MUTIARA SATU LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,129.15027684931505,129.15027684931502,,,,,0.55
533920000.0,533130753.0,PUTERI MUTIARA SATU LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,137.875391194617,137.87482797113069,,,,,0.55
533920000.0,372307000.0,PUTERI MUTIARA SATU LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,170.5738870410075,170.5738870410075,,,,,0.55
533920000.0,654311424.0,PUTERI MUTIARA SATU LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,8.773921391108903,8.773921391108905,,,,,0.55
533920000.0,538002921.0,PUTERI MUTIARA SATU LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,333.6165294362467,333.6165294362467,,,,,0.55
533868000.0,241352000.0,SERI BALHAF LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.5891654061282,109.56414188956063,,,,,0.55
533868000.0,241414000.0,SERI BALHAF LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,82.81834751281312,78.43765441042855,,,,,0.55
533868000.0,256056000.0,SERI BALHAF LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,113.51842199935409,113.48846117486272,,,,,0.55
533868000.0,310495000.0,SERI BALHAF LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.57973166763954,117.55088810977459,,,,,0.55
533868000.0,310779000.0,SERI BALHAF LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,118.1031305341068,118.0772071875148,,,,,0.55
533868000.0,310806000.0,SERI BALHAF LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.72677201759434,117.7070573324359,,,,,0.55
533868000.0,311000185.0,SERI BALHAF LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.562691353049,115.35206297309175,,,,,0.55
232006298.0,636025820.0,BRITISH CONTRIBUTOR LNG,NILA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.51461493383742,115.51261837481597,,,,,0.55
533868000.0,311001874.0,SERI BALHAF LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,8.785255581198502,8.761067284314926,,,,,0.55
533868000.0,431778000.0,SERI BALHAF LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.50533312242459,109.48071063896772,,,,,0.55
533868000.0,477732500.0,SERI BALHAF LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,134.90190668118595,134.86181731287408,,,,,0.55
533868000.0,525114138.0,SERI BALHAF LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,143.02969162690474,143.0032313521146,,,,,0.55
533868000.0,525701066.0,SERI BALHAF LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.49689092436874,109.47215353964837,,,,,0.55
533868000.0,525901876.0,SERI BALHAF LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,128.2104703860488,128.18664645779512,,,,,0.55
533868000.0,533130753.0,SERI BALHAF LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,137.19082820385321,137.16163806707013,,,,,0.55
533868000.0,372307000.0,SERI BALHAF LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,171.85921366522612,171.85921366522612,,,,,0.55
533868000.0,654311424.0,SERI BALHAF LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.999664876531225,9.930870493159775,,,,,0.55
533868000.0,538002921.0,SERI BALHAF LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,335.00995925837975,335.00995925837975,,,,,0.55
241352000.0,241414000.0,MARAN GAS TROY LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,28.39949968719715,10.633518172531222,,,,,0.55
241352000.0,256056000.0,MARAN GAS TROY LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,5.928262466348321,5.922628443359613,,,,,0.55
241352000.0,310495000.0,MARAN GAS TROY LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.420868094196233,16.417458264744337,,,,,0.55
241352000.0,310779000.0,MARAN GAS TROY LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.789450410215913,9.78526422366901,,,,,0.55
241352000.0,310806000.0,MARAN GAS TROY LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.399845803582583,16.308699879332877,,,,,0.55
241352000.0,311000185.0,MARAN GAS TROY LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.600022886291473,7.464117225100608,,,,,0.55
241352000.0,533894000.0,MARAN GAS TROY LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.33452418068136,109.3092168232376,,,,,0.55
241352000.0,311001874.0,MARAN GAS TROY LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.31940394289448,117.31910419485565,,,,,0.55
232006298.0,533920000.0,BRITISH CONTRIBUTOR LNG,PUTERI MUTIARA SATU LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.77154002173319,115.76954351763007,,,,,0.55
241352000.0,477732500.0,MARAN GAS TROY LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,160.62983400600436,160.62304770758664,,,,,0.55
241352000.0,525114138.0,MARAN GAS TROY LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,34.1197283877565,34.1177994963536,,,,,0.55
232006298.0,533868000.0,BRITISH CONTRIBUTOR LNG,SERI BALHAF LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,114.80785585236856,114.78251585595605,,,,,0.55
241352000.0,525901876.0,MARAN GAS TROY LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,18.88268467965863,18.88146447790279,,,,,0.55
241352000.0,533130753.0,MARAN GAS TROY LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,31.548374828546716,31.547714969658667,,,,,0.55
241352000.0,372307000.0,MARAN GAS TROY LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,157.35338317551498,157.35338317551498,,,,,0.55
241352000.0,654311424.0,MARAN GAS TROY LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.19687972614327,119.19657537922387,,,,,0.55
241352000.0,538002921.0,MARAN GAS TROY LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,439.9098915391488,439.90989153914876,,,,,0.55
241414000.0,256056000.0,MARAN GAS AMPHIPOLIS LNG,COOL RIDER LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,31.08742480965762,10.346244876782544,,,,,0.55
241414000.0,310495000.0,MARAN GAS AMPHIPOLIS LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,40.96020856288838,27.02681509043666,,,,,0.55
241414000.0,310779000.0,MARAN GAS AMPHIPOLIS LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,35.558197455805335,14.420704378514769,,,,,0.55
241414000.0,310806000.0,MARAN GAS AMPHIPOLIS LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,41.032513892650506,26.924201738161198,,,,,0.55
241414000.0,311000185.0,MARAN GAS AMPHIPOLIS LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,33.05824795050088,12.926984295141494,,,,,0.55
241414000.0,533894000.0,MARAN GAS AMPHIPOLIS LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,82.52480814702643,78.1449282066875,,,,,0.55
241414000.0,311001874.0,MARAN GAS AMPHIPOLIS LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,90.86387237972592,86.50233939774766,,,,,0.55
241414000.0,431778000.0,MARAN GAS AMPHIPOLIS LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,28.376419568493016,10.737464759143402,,,,,0.55
241414000.0,477732500.0,MARAN GAS AMPHIPOLIS LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,153.51925613710833,151.11384878181855,,,,,0.55
241414000.0,525114138.0,MARAN GAS AMPHIPOLIS LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,62.07615401225629,42.14876548728622,,,,,0.55
241414000.0,525701066.0,MARAN GAS AMPHIPOLIS LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,28.343805531312935,10.663322676957494,,,,,0.55
241414000.0,525901876.0,MARAN GAS AMPHIPOLIS LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,45.7876043381901,24.64350291876321,,,,,0.55
241414000.0,533130753.0,MARAN GAS AMPHIPOLIS LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,58.8534356588587,41.313390427049164,,,,,0.55
241414000.0,372307000.0,MARAN GAS AMPHIPOLIS LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,165.33620645424782,165.33620645424782,,,,,0.55
241414000.0,654311424.0,MARAN GAS AMPHIPOLIS LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,92.61494375426922,88.25381981373515,,,,,0.55
241414000.0,538002921.0,MARAN GAS AMPHIPOLIS LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,411.3245599401308,411.32455994013094,,,,,0.55
256056000.0,310495000.0,COOL RIDER LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.61144446720443,19.611088907532327,,,,,0.55
232006298.0,241352000.0,BRITISH CONTRIBUTOR LNG,MARAN GAS TROY LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.918703861871741,6.916956260340212,,,,,0.55
256056000.0,310806000.0,COOL RIDER LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.538930878183994,19.454950897616072,,,,,0.55
232006298.0,241414000.0,BRITISH CONTRIBUTOR LNG,MARAN GAS AMPHIPOLIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,32.33865653488161,11.442773762179753,,,,,0.55
256056000.0,533894000.0,COOL RIDER LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,113.2438862369457,113.21376973415339,,,,,0.55
256056000.0,311001874.0,COOL RIDER LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,121.4011769813717,121.3945410318357,,,,,0.55
256056000.0,431778000.0,COOL RIDER LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.114096205262784,6.108591824574747,,,,,0.55
256056000.0,477732500.0,COOL RIDER LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,166.52109662785284,166.50976990187007,,,,,0.55
256056000.0,525114138.0,COOL RIDER LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,31.84347596916126,31.811715480248274,,,,,0.55
256056000.0,525701066.0,COOL RIDER LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,6.0570465568957585,6.05147309255522,,,,,0.55
256056000.0,525901876.0,COOL RIDER LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,14.780540336795113,14.742796769133871,,,,,0.55
256056000.0,533130753.0,COOL RIDER LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,31.317780078799444,31.297778148882152,,,,,0.55
256056000.0,372307000.0,COOL RIDER LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,162.62184662166914,162.61915059034007,,,,,0.55
256056000.0,654311424.0,COOL RIDER LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,123.22401185715175,123.2173925872839,,,,,0.55
256056000.0,538002921.0,COOL RIDER LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,444.7706080552124,444.7706080552124,,,,,0.55
310495000.0,310779000.0,LNG BENUE LNG,GASLOG GLADSTONE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.89046245749766,19.857006941553372,,,,,0.55
232006298.0,310495000.0,BRITISH CONTRIBUTOR LNG,LNG BENUE LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.572982653131326,19.572320966883748,,,,,0.55
310495000.0,311000185.0,LNG BENUE LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.683827398658032,19.461161348654745,,,,,0.55
310495000.0,533894000.0,LNG BENUE LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.39060483024134,117.36113670131328,,,,,0.55
310495000.0,311001874.0,LNG BENUE LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.73523875526821,124.73506672101297,,,,,0.55
310495000.0,431778000.0,LNG BENUE LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.302034274792955,16.301939409937315,,,,,0.55
310495000.0,477732500.0,LNG BENUE LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,152.8928448339399,152.88531818222796,,,,,0.55
310495000.0,525114138.0,LNG BENUE LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,27.12332496520284,27.121898839198114,,,,,0.55
310495000.0,525701066.0,LNG BENUE LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.379201411587722,16.378086571332688,,,,,0.55
310495000.0,525901876.0,LNG BENUE LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,21.555121216064624,21.553121129591343,,,,,0.55
310495000.0,533130753.0,LNG BENUE LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.612384582525927,19.611983436449258,,,,,0.55
310495000.0,372307000.0,LNG BENUE LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,144.70260142776598,144.70260142776598,,,,,0.55
310495000.0,654311424.0,LNG BENUE LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,126.77692604055147,126.77675760913493,,,,,0.55
310495000.0,538002921.0,LNG BENUE LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,443.28647822286246,443.28647822286234,,,,,0.55
